Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USDT,tradecount
1679184000000,2023-03-19,XRPUSDT,0.3739,0.4,0.3736,0.3857,476291604.0,185211360.2455,275018
1679270400000,2023-03-20,XRPUSDT,0.3858,0.3913,0.3707,0.3734,443129416.0,168478007.0693,217102
1679356800000,2023-03-21,XRPUSDT,0.3734,0.4929,0.3728,0.4696,1698380685.0,739147786.6806,1036761
1679443200000,2023-03-22,XRPUSDT,0.4696,0.475,0.4069,0.4213,1409641087.0,626614742.0198,847208
1679529600000,2023-03-23,XRPUSDT,0.4213,0.4557,0.4116,0.4438,837629903.0,368094025.9115,493112
1679616000000,2023-03-24,XRPUSDT,0.4437,0.444,0.4141,0.4259,507977567.0,217558570.5452,282648
1679702400000,2023-03-25,XRPUSDT,0.426,0.465,0.4223,0.4429,635312958.0,284432424.3263,428283
1679788800000,2023-03-26,XRPUSDT,0.4429,0.4632,0.4403,0.4479,364479792.0,164516868.433,251330
1679875200000,2023-03-27,XRPUSDT,0.4479,0.4888,0.4425,0.479,1003256531.0,468907973.9647,566635
1679961600000,2023-03-28,XRPUSDT,0.4789,0.534,0.4666,0.5144,1126346466.0,561768921.786,675666
1680048000000,2023-03-29,XRPUSDT,0.5145,0.585,0.5145,0.5425,1291815558.0,710720110.8781,862122
1680134400000,2023-03-30,XRPUSDT,0.5425,0.558,0.5214,0.5319,827691286.0,444533562.2479,535861
1680220800000,2023-03-31,XRPUSDT,0.5319,0.564,0.5257,0.5374,532875635.0,285494944.4927,362827
1680307200000,2023-04-01,XRPUSDT,0.5375,0.5375,0.4972,0.5095,516087832.0,265787844.0202,373082
1680393600000,2023-04-02,XRPUSDT,0.5095,0.529,0.5015,0.518,391347744.0,202442762.8255,304023
1680480000000,2023-04-03,XRPUSDT,0.5179,0.525,0.481,0.4959,522070023.0,264930891.5245,375185
1680566400000,2023-04-04,XRPUSDT,0.4958,0.5078,0.4871,0.5026,360227447.0,179555332.6901,233646
1680652800000,2023-04-05,XRPUSDT,0.5026,0.5271,0.4986,0.5055,411989031.0,210165518.3216,265503
1680739200000,2023-04-06,XRPUSDT,0.5056,0.5097,0.4913,0.5028,315900045.0,158484620.7896,226191
1680825600000,2023-04-07,XRPUSDT,0.5028,0.5156,0.4971,0.5126,318185786.0,161500221.0903,236639
1680912000000,2023-04-08,XRPUSDT,0.5127,0.513,0.5022,0.5048,136614694.0,69517878.4432,131248
1680998400000,2023-04-09,XRPUSDT,0.5049,0.5093,0.4983,0.5054,116122379.0,58532234.578,99848
1681084800000,2023-04-10,XRPUSDT,0.5053,0.5199,0.5,0.5176,264898196.0,134434521.2121,154033
1681171200000,2023-04-11,XRPUSDT,0.5176,0.5283,0.511,0.5167,358821527.0,186152904.5242,200576
1681257600000,2023-04-12,XRPUSDT,0.5166,0.5179,0.4984,0.5049,339100343.0,171358646.2642,186682
1681344000000,2023-04-13,XRPUSDT,0.5049,0.5156,0.5014,0.5125,273342378.0,139036177.3945,142779
1681430400000,2023-04-14,XRPUSDT,0.5124,0.5465,0.5111,0.5227,462335443.0,243064939.2771,307971
1681516800000,2023-04-15,XRPUSDT,0.5227,0.5261,0.516,0.5192,152508925.0,79413896.0197,105834
1681603200000,2023-04-16,XRPUSDT,0.5192,0.5244,0.5152,0.5209,157240759.0,81721324.831,100919
1681689600000,2023-04-17,XRPUSDT,0.5208,0.521,0.5066,0.5109,299749754.0,153553932.094,151791
1681776000000,2023-04-18,XRPUSDT,0.511,0.5391,0.5092,0.5324,358112470.0,186085470.3304,179073
1681862400000,2023-04-19,XRPUSDT,0.5325,0.5375,0.471,0.4911,620153279.0,311042377.4707,378676
1681948800000,2023-04-20,XRPUSDT,0.4911,0.4993,0.465,0.4752,454997513.0,219794190.8847,238238
1682035200000,2023-04-21,XRPUSDT,0.4752,0.4792,0.4403,0.4491,425209825.0,196405832.4614,230036
1682121600000,2023-04-22,XRPUSDT,0.4491,0.4761,0.4455,0.4719,242021955.0,111879421.8415,150016
1682208000000,2023-04-23,XRPUSDT,0.472,0.472,0.4526,0.4647,222191297.0,103079830.5741,130715
1682294400000,2023-04-24,XRPUSDT,0.4648,0.4857,0.4469,0.4611,408426760.0,189723462.6629,227559
1682380800000,2023-04-25,XRPUSDT,0.461,0.4723,0.4506,0.4695,377056298.0,173172942.7944,167797
1682467200000,2023-04-26,XRPUSDT,0.4696,0.4831,0.4329,0.4618,551155391.0,256463436.6499,280441
1682553600000,2023-04-27,XRPUSDT,0.4618,0.4699,0.4557,0.4667,345756985.0,159816336.8441,166405
1682640000000,2023-04-28,XRPUSDT,0.4666,0.483,0.4637,0.4796,384917512.0,181922278.9124,203480
1682726400000,2023-04-29,XRPUSDT,0.4795,0.4869,0.4709,0.478,175533507.0,84163263.9234,122677
1682812800000,2023-04-30,XRPUSDT,0.4779,0.4819,0.4687,0.4705,143199211.0,68124656.7054,91324
1682899200000,2023-05-01,XRPUSDT,0.4705,0.4724,0.4544,0.4649,338231418.0,156703971.8915,167097
1682985600000,2023-05-02,XRPUSDT,0.4648,0.4662,0.4574,0.4645,330734355.0,152988821.87,164966
1683072000000,2023-05-03,XRPUSDT,0.4644,0.4655,0.4497,0.4632,341232638.0,156013152.9334,162057
1683158400000,2023-05-04,XRPUSDT,0.4633,0.465,0.4547,0.4608,218212542.0,100405157.9432,103839
1683244800000,2023-05-05,XRPUSDT,0.4608,0.4706,0.4545,0.4671,292855620.0,135599010.5934,160893
1683331200000,2023-05-06,XRPUSDT,0.4671,0.4695,0.4512,0.4582,168649976.0,77457021.9829,119808
1683417600000,2023-05-07,XRPUSDT,0.4582,0.4601,0.4457,0.449,119401215.0,54412904.3018,93375
1683504000000,2023-05-08,XRPUSDT,0.4491,0.4512,0.41,0.4283,483055933.0,208516112.0143,248533
1683590400000,2023-05-09,XRPUSDT,0.4283,0.4308,0.4202,0.4289,331497882.0,140698488.1352,145474
1683676800000,2023-05-10,XRPUSDT,0.4289,0.434,0.4119,0.4303,334930240.0,142959031.4146,178622
1683763200000,2023-05-11,XRPUSDT,0.4303,0.4305,0.4114,0.4207,288769811.0,121888401.6044,132230
1683849600000,2023-05-12,XRPUSDT,0.4207,0.4446,0.4157,0.4305,408757650.0,174665763.124,243770
1683936000000,2023-05-13,XRPUSDT,0.4305,0.4306,0.4227,0.424,102125283.0,43502508.7222,64588
1684022400000,2023-05-14,XRPUSDT,0.424,0.4317,0.421,0.4253,97517794.0,41556708.1618,60061
1684108800000,2023-05-15,XRPUSDT,0.4253,0.4304,0.4214,0.4273,263543031.0,112456043.0808,124386
1684195200000,2023-05-16,XRPUSDT,0.4273,0.443,0.4174,0.4425,357854908.0,152521020.859,160937
1684281600000,2023-05-17,XRPUSDT,0.4426,0.4616,0.4375,0.4484,511331200.0,229071343.7915,303334
1684368000000,2023-05-18,XRPUSDT,0.4485,0.473,0.443,0.4596,420292099.0,192595312.6275,286958
1684454400000,2023-05-19,XRPUSDT,0.4597,0.4755,0.4573,0.4675,327924286.0,152613054.2521,222000
1684540800000,2023-05-20,XRPUSDT,0.4674,0.4719,0.4618,0.4685,133085427.0,62057504.8193,103913
1684627200000,2023-05-21,XRPUSDT,0.4685,0.4706,0.455,0.4575,152105849.0,70385641.0823,103117
1684713600000,2023-05-22,XRPUSDT,0.4574,0.4674,0.4496,0.4618,289989578.0,133114497.6357,155907
1684800000000,2023-05-23,XRPUSDT,0.4618,0.4672,0.4583,0.4651,270491006.0,125016933.0484,125211
1684886400000,2023-05-24,XRPUSDT,0.4651,0.4651,0.4457,0.453,334128026.0,151915102.1176,156624
1684972800000,2023-05-25,XRPUSDT,0.453,0.4551,0.4431,0.4538,190174437.0,85627895.2544,102425
1685059200000,2023-05-26,XRPUSDT,0.4538,0.4699,0.4524,0.4684,284645154.0,132032922.1573,145800
1685145600000,2023-05-27,XRPUSDT,0.4684,0.4792,0.4652,0.4714,178798933.0,84283690.6692,123858
1685232000000,2023-05-28,XRPUSDT,0.4714,0.4863,0.4699,0.482,166534206.0,79310781.4841,109213
1685318400000,2023-05-29,XRPUSDT,0.482,0.4954,0.4761,0.4946,328535756.0,158994730.9089,193651
1685404800000,2023-05-30,XRPUSDT,0.4946,0.5293,0.4893,0.5205,662891231.0,337412103.77,428094
1685491200000,2023-05-31,XRPUSDT,0.5205,0.528,0.5009,0.5166,440917044.0,226321932.8499,297874
1685577600000,2023-06-01,XRPUSDT,0.5167,0.5167,0.5014,0.5065,320782418.0,162638528.1577,197787
1685664000000,2023-06-02,XRPUSDT,0.5065,0.5271,0.5033,0.5244,293048961.0,151414189.6036,168266
1685750400000,2023-06-03,XRPUSDT,0.5245,0.534,0.5144,0.5188,172139129.0,89930000.8953,119886
1685836800000,2023-06-04,XRPUSDT,0.5188,0.547,0.5151,0.5359,250235168.0,133246493.0951,159074
1685923200000,2023-06-05,XRPUSDT,0.5359,0.5431,0.4867,0.509,616993814.0,319477652.4925,430141
1686009600000,2023-06-06,XRPUSDT,0.5089,0.5328,0.4952,0.53,458413458.0,234690913.8299,307055
1686096000000,2023-06-07,XRPUSDT,0.53,0.5384,0.507,0.5183,467474175.0,244889718.1241,326396
1686182400000,2023-06-08,XRPUSDT,0.5183,0.5278,0.5156,0.5236,262982251.0,137027019.7161,177957
1686268800000,2023-06-09,XRPUSDT,0.5237,0.5418,0.5205,0.538,352068623.0,187158472.4652,236747
1686355200000,2023-06-10,XRPUSDT,0.538,0.5388,0.472,0.5067,609302319.0,304346642.2294,492361
1686441600000,2023-06-11,XRPUSDT,0.5067,0.5293,0.5027,0.5208,221202480.0,113523633.2413,164718
1686528000000,2023-06-12,XRPUSDT,0.5209,0.528,0.5086,0.5251,356547544.0,184693488.5544,234513
1686614400000,2023-06-13,XRPUSDT,0.5251,0.5658,0.5054,0.5192,771631184.0,411364100.7733,559433
1686700800000,2023-06-14,XRPUSDT,0.5193,0.5205,0.461,0.4801,544396397.0,270686306.3722,340474
1686787200000,2023-06-15,XRPUSDT,0.4802,0.4858,0.4663,0.4801,337742736.0,161264378.6239,202319
1686873600000,2023-06-16,XRPUSDT,0.4801,0.4833,0.4558,0.4759,376661662.0,177084797.8848,223245
1686960000000,2023-06-17,XRPUSDT,0.4758,0.4869,0.4694,0.4794,189579671.0,90724364.3014,114551
1687046400000,2023-06-18,XRPUSDT,0.4794,0.4979,0.4741,0.4868,225020544.0,109694269.2514,162331
1687132800000,2023-06-19,XRPUSDT,0.4868,0.4991,0.4811,0.4936,322187608.0,158029204.5714,171967
1687219200000,2023-06-20,XRPUSDT,0.4935,0.4967,0.4716,0.4929,378325906.0,183652110.869,194078
1687305600000,2023-06-21,XRPUSDT,0.4928,0.5034,0.4892,0.4999,408749828.0,202941709.1074,223743
1687392000000,2023-06-22,XRPUSDT,0.4999,0.5272,0.4821,0.4938,442729597.0,223220058.1374,282412
1687478400000,2023-06-23,XRPUSDT,0.4937,0.5023,0.484,0.4961,345391930.0,170930777.4484,202216
1687564800000,2023-06-24,XRPUSDT,0.496,0.4961,0.478,0.4865,193097516.0,94403166.4608,119543
1687651200000,2023-06-25,XRPUSDT,0.4865,0.4977,0.4829,0.4903,191583170.0,93843422.8092,110926
1687737600000,2023-06-26,XRPUSDT,0.4903,0.4919,0.4701,0.479,305338027.0,147000463.6721,163717
1687824000000,2023-06-27,XRPUSDT,0.479,0.4851,0.4759,0.4838,291583944.0,140122274.2891,132593
1687910400000,2023-06-28,XRPUSDT,0.4839,0.4844,0.4493,0.4647,325837765.0,153329584.7929,164563
1687996800000,2023-06-29,XRPUSDT,0.4648,0.4773,0.4612,0.4747,211214558.0,99147276.3141,102466
1688083200000,2023-06-30,XRPUSDT,0.4747,0.4827,0.4498,0.4729,393612239.0,185778507.6227,219961
1688169600000,2023-07-01,XRPUSDT,0.473,0.476,0.464,0.4732,232549409.0,109210900.2688,114813
1688256000000,2023-07-02,XRPUSDT,0.4732,0.4961,0.4697,0.4845,337155089.0,163094434.9659,204517
1688342400000,2023-07-03,XRPUSDT,0.4844,0.4914,0.4784,0.489,357020349.0,172807675.4956,177511
1688428800000,2023-07-04,XRPUSDT,0.489,0.4935,0.4816,0.4872,299439491.0,146031583.7395,139674
1688515200000,2023-07-05,XRPUSDT,0.4872,0.4919,0.4696,0.4777,292620010.0,140622559.5325,148600
1688601600000,2023-07-06,XRPUSDT,0.4777,0.4842,0.4612,0.4622,304125111.0,143805418.8002,146023
1688688000000,2023-07-07,XRPUSDT,0.4622,0.4708,0.4575,0.4687,230688947.0,107533605.7697,98575
1688774400000,2023-07-08,XRPUSDT,0.4686,0.4748,0.4649,0.4704,116031881.0,54396568.3464,67003
1688860800000,2023-07-09,XRPUSDT,0.4705,0.4717,0.4664,0.468,80147955.0,37629361.6338,49473
1688947200000,2023-07-10,XRPUSDT,0.4681,0.48,0.4622,0.478,334545737.0,157526649.3444,128843
1689033600000,2023-07-11,XRPUSDT,0.478,0.4784,0.4709,0.4753,225681776.0,107129231.8382,91922
1689120000000,2023-07-12,XRPUSDT,0.4753,0.4772,0.4648,0.471,220670755.0,104191095.7675,92981
1689206400000,2023-07-13,XRPUSDT,0.471,0.938,0.4695,0.8153,2499971165.0,1758482749.7508998,2895839
1689292800000,2023-07-14,XRPUSDT,0.8151,0.8253,0.6686,0.7179,1525175518.0,1152019101.9945,1488766
1689379200000,2023-07-15,XRPUSDT,0.7178,0.7362,0.6919,0.7145,703355719.0,504452504.4832,570922
1689465600000,2023-07-16,XRPUSDT,0.7144,0.79,0.702,0.7468,946644269.0,709571949.0654,702277
1689552000000,2023-07-17,XRPUSDT,0.7468,0.7662,0.7122,0.7374,608872143.0,450106863.4749,558954
1689638400000,2023-07-18,XRPUSDT,0.7373,0.785,0.7304,0.7779,598030609.0,450543299.0257,509457
1689724800000,2023-07-19,XRPUSDT,0.778,0.8547,0.7685,0.8199,913495953.0,735553987.5944,802098
1689811200000,2023-07-20,XRPUSDT,0.8198,0.8489,0.771,0.7942,643507521.0,521605123.0001,611114
1689897600000,2023-07-21,XRPUSDT,0.7942,0.7987,0.7601,0.7713,411233974.0,320767845.9807,365226
1689984000000,2023-07-22,XRPUSDT,0.7713,0.7799,0.7215,0.7331,324984749.0,246545025.6818,276750
1690070400000,2023-07-23,XRPUSDT,0.733,0.7525,0.7149,0.7384,293811431.0,216785787.3217,238690
1690156800000,2023-07-24,XRPUSDT,0.7384,0.743,0.6808,0.7021,513611905.0,363034637.1972,396133
1690243200000,2023-07-25,XRPUSDT,0.702,0.7163,0.6743,0.7089,393523223.0,274098541.9027,298525
1690329600000,2023-07-26,XRPUSDT,0.709,0.7313,0.6927,0.7161,369415295.0,261953542.4317,285830
1690416000000,2023-07-27,XRPUSDT,0.7161,0.7328,0.7061,0.7139,312450860.0,223798115.8014,234866
1690502400000,2023-07-28,XRPUSDT,0.7138,0.7189,0.7021,0.712,200990844.0,143020949.8474,151837
1690588800000,2023-07-29,XRPUSDT,0.7119,0.7158,0.7041,0.7121,105603908.0,75047405.3508,89353
1690675200000,2023-07-30,XRPUSDT,0.7122,0.7358,0.6825,0.7046,267572438.0,190600448.5184,210962
1690761600000,2023-07-31,XRPUSDT,0.7047,0.7205,0.685,0.6976,378390957.0,266346676.5876,269243
1690848000000,2023-08-01,XRPUSDT,0.6976,0.7082,0.6732,0.7069,366664318.0,253808721.4183,249515
1690934400000,2023-08-02,XRPUSDT,0.7069,0.7081,0.6762,0.685,257325957.0,177961279.0593,174266
1691020800000,2023-08-03,XRPUSDT,0.6849,0.6875,0.6543,0.663,353547025.0,236749567.6446,226606
1691107200000,2023-08-04,XRPUSDT,0.6629,0.6677,0.625,0.6356,350885648.0,228894407.1158,230924
1691193600000,2023-08-05,XRPUSDT,0.6356,0.6358,0.6106,0.6288,290912373.0,181546677.3618,179581
1691280000000,2023-08-06,XRPUSDT,0.6288,0.6388,0.6214,0.624,201522971.0,127064254.1824,121397
1691366400000,2023-08-07,XRPUSDT,0.624,0.6299,0.5967,0.6236,446625792.0,275111720.6978,240945
1691452800000,2023-08-08,XRPUSDT,0.6235,0.6482,0.6141,0.6418,377837388.0,237638533.3265,232904
1691539200000,2023-08-09,XRPUSDT,0.6418,0.6662,0.6314,0.6433,440268396.0,285460658.8725,314311
1691625600000,2023-08-10,XRPUSDT,0.6434,0.6445,0.6241,0.6331,294658012.0,186480960.7635,185661
1691712000000,2023-08-11,XRPUSDT,0.6331,0.6413,0.6257,0.6318,225898829.0,142904471.5788,120251
1691798400000,2023-08-12,XRPUSDT,0.6317,0.6335,0.6224,0.6276,87289374.0,54910098.7887,65669
1691884800000,2023-08-13,XRPUSDT,0.6276,0.6385,0.6235,0.6256,137308778.0,86527939.4537,83412
1691971200000,2023-08-14,XRPUSDT,0.6256,0.6369,0.6241,0.6343,260175236.0,163740850.5512,127557
1692057600000,2023-08-15,XRPUSDT,0.6342,0.6348,0.58,0.6104,388356202.0,238684860.1785,218779
1692144000000,2023-08-16,XRPUSDT,0.6104,0.617,0.572,0.5889,581618879.0,346941847.5022,279695
1692230400000,2023-08-17,XRPUSDT,0.589,0.5948,0.4226,0.5064,847602528.0,457574867.9969,561395
1692316800000,2023-08-18,XRPUSDT,0.5064,0.523,0.4829,0.5062,724839898.0,364518617.2381,408177
1692403200000,2023-08-19,XRPUSDT,0.5062,0.5249,0.5006,0.5199,298930279.0,153282783.436,150689
1692489600000,2023-08-20,XRPUSDT,0.52,0.5582,0.516,0.5384,452910011.0,243112521.7842,239464
1692576000000,2023-08-21,XRPUSDT,0.5385,0.5398,0.503,0.5245,528716245.0,276083692.1019,252648
1692662400000,2023-08-22,XRPUSDT,0.5245,0.5256,0.5032,0.521,422200069.0,217743145.7154,188540
1692748800000,2023-08-23,XRPUSDT,0.5211,0.5368,0.5157,0.5301,286855957.0,150276948.65,147779
1692835200000,2023-08-24,XRPUSDT,0.5302,0.5319,0.5111,0.5187,252154333.0,131630382.9377,119874
1692921600000,2023-08-25,XRPUSDT,0.5187,0.5319,0.5078,0.5258,326124248.0,168716071.9142,153423
1693008000000,2023-08-26,XRPUSDT,0.5258,0.5283,0.5178,0.5231,110436094.0,57772395.7492,63903
1693094400000,2023-08-27,XRPUSDT,0.5231,0.5303,0.5163,0.5236,132391247.0,69622811.3558,70834
1693180800000,2023-08-28,XRPUSDT,0.5235,0.525,0.5102,0.5232,266211960.0,138002651.4955,113377
1693267200000,2023-08-29,XRPUSDT,0.5232,0.5496,0.5131,0.5398,458921685.0,243625243.1025,217227
1693353600000,2023-08-30,XRPUSDT,0.5398,0.5404,0.5216,0.5284,279526116.0,148049982.3458,117945
1693440000000,2023-08-31,XRPUSDT,0.5284,0.5288,0.495,0.511,359350681.0,185642613.429,164905
1693526400000,2023-09-01,XRPUSDT,0.511,0.512,0.4864,0.498,390869888.0,196180468.7422,155643
1693612800000,2023-09-02,XRPUSDT,0.4981,0.5029,0.4943,0.4988,173634913.0,86413967.259,79123
1693699200000,2023-09-03,XRPUSDT,0.4989,0.5107,0.4971,0.5047,148603214.0,74878959.3547,75137
1693785600000,2023-09-04,XRPUSDT,0.5047,0.513,0.4966,0.5087,293271541.0,148200901.2522,120518
1693872000000,2023-09-05,XRPUSDT,0.5087,0.5088,0.499,0.5056,260333041.0,131087885.2647,101751
1693958400000,2023-09-06,XRPUSDT,0.5056,0.5058,0.4909,0.5033,255134232.0,127756291.7953,102329
1694044800000,2023-09-07,XRPUSDT,0.5033,0.5069,0.4965,0.505,209969723.0,105141976.2839,91757
1694131200000,2023-09-08,XRPUSDT,0.5051,0.5076,0.4941,0.505,223628172.0,112392001.6491,95729
1694217600000,2023-09-09,XRPUSDT,0.5049,0.5049,0.5015,0.5038,69132813.0,34798028.5372,38367
1694304000000,2023-09-10,XRPUSDT,0.5038,0.5039,0.4923,0.4969,144849888.0,72189553.5313,73444
1694390400000,2023-09-11,XRPUSDT,0.4969,0.4982,0.459,0.4744,484437445.0,231551329.5379,199473
1694476800000,2023-09-12,XRPUSDT,0.4744,0.4867,0.47,0.4804,356403388.0,170451184.1332,157173
1694563200000,2023-09-13,XRPUSDT,0.4804,0.4897,0.4723,0.4832,274586793.0,131944337.0568,120668
1694649600000,2023-09-14,XRPUSDT,0.4833,0.4941,0.4799,0.4892,232539752.0,112816288.3825,104856
1694736000000,2023-09-15,XRPUSDT,0.4892,0.5086,0.4874,0.5005,305608308.0,151756322.9436,148714
1694822400000,2023-09-16,XRPUSDT,0.5004,0.5035,0.4968,0.4998,132881408.0,66494200.1416,69955
1694908800000,2023-09-17,XRPUSDT,0.4997,0.5004,0.4894,0.4925,142846615.0,70781411.8491,77296
1694995200000,2023-09-18,XRPUSDT,0.4925,0.5077,0.4864,0.503,298374742.0,148765121.6648,141284
1695081600000,2023-09-19,XRPUSDT,0.503,0.5166,0.5005,0.514,295258283.0,150372427.5183,133750
1695168000000,2023-09-20,XRPUSDT,0.5139,0.5254,0.5065,0.5212,288497937.0,149026404.1864,158253
1695254400000,2023-09-21,XRPUSDT,0.5213,0.5214,0.5001,0.5071,277323578.0,141242377.4972,136496
1695340800000,2023-09-22,XRPUSDT,0.5072,0.517,0.5036,0.5122,233893377.0,119497921.1554,110454
1695427200000,2023-09-23,XRPUSDT,0.5122,0.5138,0.5055,0.5076,101716334.0,51932821.0136,58142
1695513600000,2023-09-24,XRPUSDT,0.5076,0.5118,0.4984,0.5021,112889323.0,57298613.7007,62706
1695600000000,2023-09-25,XRPUSDT,0.502,0.5072,0.4912,0.5056,303674393.0,151571274.4503,136979
1695686400000,2023-09-26,XRPUSDT,0.5056,0.5075,0.496,0.5019,271054261.0,136072298.7207,114431
1695772800000,2023-09-27,XRPUSDT,0.5019,0.5071,0.4968,0.4993,237514582.0,119114611.0416,96466
1695859200000,2023-09-28,XRPUSDT,0.4993,0.5102,0.4952,0.5098,247906960.0,124424022.7492,112462
1695945600000,2023-09-29,XRPUSDT,0.5097,0.5494,0.5061,0.5215,604996777.0,318719390.9093,293360
1696032000000,2023-09-30,XRPUSDT,0.5215,0.5218,0.5134,0.5149,144866051.0,74870559.5311,90666
1696118400000,2023-10-01,XRPUSDT,0.5148,0.526,0.5137,0.5241,167673504.0,87152009.1862,93784
1696204800000,2023-10-02,XRPUSDT,0.524,0.5266,0.5075,0.5123,319018957.0,165774736.408,154104
1696291200000,2023-10-03,XRPUSDT,0.5122,0.5479,0.5055,0.539,398167814.0,206974439.7289,201496
1696377600000,2023-10-04,XRPUSDT,0.5391,0.5426,0.5194,0.5326,422012491.0,224478611.1085,252846
1696464000000,2023-10-05,XRPUSDT,0.5326,0.5326,0.5155,0.5227,234313709.0,122773047.4518,124894
1696550400000,2023-10-06,XRPUSDT,0.5227,0.5298,0.5169,0.5255,219784262.0,114860940.6825,108276
1696636800000,2023-10-07,XRPUSDT,0.5255,0.5258,0.5197,0.5216,63137112.0,32985340.1246,42699
1696723200000,2023-10-08,XRPUSDT,0.5216,0.5234,0.5153,0.5174,82864720.0,43049947.7345,47808
1696809600000,2023-10-09,XRPUSDT,0.5174,0.5201,0.4875,0.5027,322604658.0,162917539.6957,168707
1696896000000,2023-10-10,XRPUSDT,0.5027,0.5027,0.4917,0.4965,228001743.0,113450223.3424,105934
1696982400000,2023-10-11,XRPUSDT,0.4964,0.4977,0.4788,0.4888,241504648.0,117525638.5842,120496
1697068800000,2023-10-12,XRPUSDT,0.4889,0.4889,0.4729,0.483,259545095.0,124638564.2861,119543
1697155200000,2023-10-13,XRPUSDT,0.4831,0.4907,0.4786,0.4851,257150898.0,124170633.8704,111281
1697241600000,2023-10-14,XRPUSDT,0.4852,0.4883,0.4835,0.4865,93826664.0,45567697.421,48460
1697328000000,2023-10-15,XRPUSDT,0.4866,0.4902,0.485,0.4874,101648635.0,49526308.3315,52730
1697414400000,2023-10-16,XRPUSDT,0.4874,0.5109,0.485,0.4978,405705160.0,200854473.229,175199
1697500800000,2023-10-17,XRPUSDT,0.4977,0.498,0.4845,0.4912,268586946.0,131923465.6873,120034
1697587200000,2023-10-18,XRPUSDT,0.4911,0.4924,0.4855,0.4878,202731261.0,99190110.2404,93794
1697673600000,2023-10-19,XRPUSDT,0.4878,0.5245,0.4769,0.5197,445455672.0,221204640.8187,235163
1697760000000,2023-10-20,XRPUSDT,0.5197,0.5309,0.5084,0.5149,412008957.0,213465377.0241,270506
1697846400000,2023-10-21,XRPUSDT,0.515,0.5325,0.5109,0.5208,179110644.0,93228244.9386,124952
1697932800000,2023-10-22,XRPUSDT,0.5208,0.5242,0.5118,0.5226,165306102.0,85805435.8149,110334
1698019200000,2023-10-23,XRPUSDT,0.5226,0.5536,0.5199,0.5475,522483834.0,278286849.1031,316448
1698105600000,2023-10-24,XRPUSDT,0.5475,0.5866,0.5346,0.5588,798801237.0,445409828.1721,522803
1698192000000,2023-10-25,XRPUSDT,0.5587,0.5639,0.5404,0.5552,369106629.0,204340817.5026,231634
1698278400000,2023-10-26,XRPUSDT,0.5552,0.5695,0.5426,0.5533,397423009.0,220409474.949,239506
1698364800000,2023-10-27,XRPUSDT,0.5534,0.5588,0.5325,0.543,312543838.0,171491048.3712,179059
1698451200000,2023-10-28,XRPUSDT,0.543,0.5506,0.5405,0.5446,110912293.0,60491790.5594,75484
1698537600000,2023-10-29,XRPUSDT,0.5446,0.5614,0.5405,0.5561,160069611.0,88554355.8106,111204
1698624000000,2023-10-30,XRPUSDT,0.556,0.5843,0.5494,0.578,436757242.0,248232480.4328,249097
1698710400000,2023-10-31,XRPUSDT,0.578,0.6213,0.5627,0.5996,621793128.0,368660558.7841,405292
1698796800000,2023-11-01,XRPUSDT,0.5995,0.6164,0.5802,0.6085,468312081.0,281452760.3842,300657
1698883200000,2023-11-02,XRPUSDT,0.6084,0.6262,0.5865,0.6054,438254076.0,266920463.1922,306768
1698969600000,2023-11-03,XRPUSDT,0.6053,0.615,0.5914,0.6121,329096876.0,198763348.2491,241510
1699056000000,2023-11-04,XRPUSDT,0.612,0.6181,0.6083,0.6149,142897570.0,87555326.7674,117676
1699142400000,2023-11-05,XRPUSDT,0.6149,0.663,0.6137,0.6607,418017252.0,267196689.0691,360833
1699228800000,2023-11-06,XRPUSDT,0.6606,0.7324,0.6584,0.7148,703629362.0,492269742.4642,663490
1699315200000,2023-11-07,XRPUSDT,0.7147,0.7155,0.65,0.685,618276758.0,422309909.7894,568111
1699401600000,2023-11-08,XRPUSDT,0.6851,0.699,0.6725,0.6869,344396095.0,236500123.9913,280135
1699488000000,2023-11-09,XRPUSDT,0.6869,0.7069,0.63,0.6665,777778139.0,526217501.6202,651477
1699574400000,2023-11-10,XRPUSDT,0.6667,0.6711,0.6359,0.6595,464857348.0,305377391.8214,364942
1699660800000,2023-11-11,XRPUSDT,0.6594,0.69,0.6401,0.6626,380232188.0,253172843.0691,341763
1699747200000,2023-11-12,XRPUSDT,0.6626,0.6709,0.6458,0.6613,216031217.0,143035347.164,190874
1699833600000,2023-11-13,XRPUSDT,0.6612,0.75,0.6397,0.6702,749884441.0,508338082.6985,879561
1699920000000,2023-11-14,XRPUSDT,0.6701,0.6724,0.5967,0.6296,597417769.0,385092136.0451,540206
1700006400000,2023-11-15,XRPUSDT,0.6296,0.6504,0.6251,0.6481,339283800.0,215842881.7763,262801
1700092800000,2023-11-16,XRPUSDT,0.6482,0.653,0.6033,0.6119,440591531.0,278273459.1294,322145
1700179200000,2023-11-17,XRPUSDT,0.6118,0.6244,0.5859,0.6133,368525340.0,224298132.849,260314
1700265600000,2023-11-18,XRPUSDT,0.6132,0.6144,0.589,0.6106,192040293.0,116218315.9822,128582
1700352000000,2023-11-19,XRPUSDT,0.6106,0.6286,0.6012,0.6258,240044861.0,147981860.3146,151463
1700438400000,2023-11-20,XRPUSDT,0.6258,0.6282,0.6061,0.6122,298231745.0,184839298.7315,199459
